	title	etime	content	vote	comment
2251	내일 투자론 ㅈㅎㄱ교수님꺼 포기안한 사람?	11분 전	나는 포기한 사람 ㅎㅎ	0	0
2252	공2 쪽문에서 지갑잃어리신분	11분 전	02년생 김다혜씨 쪽지주세요~	0	0
2253	잘 하는 게 없으면	12분 전	일단 돈이라도 버는 게 맞지?	0	0
2254	근데왜	12분 전	올해는 월드컵을 겨울에해 춥게	0	2
2255	쪽문에 붕어빵	12분 전	오늘도 있나요?	0	4
2256	그 핫게 교수님 냥이	14분 전	입양하면 소식 올려주라...! 부탁해 너무 망충하고 하찮아서 귀엽더라... 아기고양이...	0	0
2257	나같은 스타일있나?	14분 전	공부할때 개념이나 원리 같은건 이해 잘하고 증명이나 유도과정도 혼자 끄적이면서 이해 잘하는데 막상 문제 주어지면 쓰는걸 잘 못함 ㅠㅠ 그래서 개	0	3
2258	행정학개론	15분 전	ㅇㅅㄱ교수님 화요일 수업하는 거 맞지?	0	0
2259	디자인과 생활	16분 전	디자인과 생활 중간고사 보나요 ??????	0	0
2260	나랑 랜소 예행연습할사람?	17분 전	쪽지줘~	0	1
2261	24년 전역	18분 전	오긴 오냐	1	11
2262	여친 ㅈㄴ질리는데 헤어질 구실좀..	20분 전	너무 애같아서 정 다 털림 초딩 만나는 느낌	0	10
2263	도서관인사람	21분 전	공부끝나고 12시에 같이 집갈사람 구해요~!	0	4
2264	운동종목 남/여 차이	21분 전	거의 앵간한 운동 종목에서 남자가 여자보다 운동성능이 훨씬 월등하잖아 체격 차이라든지 폭발적인 힘 차이라든지 여러 이유에서! 남여 격차가 많이 	0	28
2265	영어 발음기호	22분 전	나만 볼줄몰라…? 난 안배웠는데	0	3
2266	분리수거 막 하는 애들은	27분 전	교육 못 받은거임? 분리수거 방법을 몰라도 저렇게 까지는 안할텐데 왜 저렇게 하는지 참 궁금하네	0	5
2267	티빙 한 자리 남는 사람	29분 전	딱 한 달만 하고 싶어 껴 줘..	0	3
2268	배우 김유정	29분 전	은 남자들한테 인기 많음? 내 눈엔 되게 예쁜데	0	11
2269	이거 다들 어떻게 생각함??	31분 전	난 존나 사회성 결여 + 쿨한척하는 사람같다고 생각함	0	15
2270	나처럼 생각하는 사람있냐	33분 전	주변 보면 악착같이 돈 모으고 아끼는 사람들이 종종 있는데   나는 젊을때 대충 이십초반까지는 돈 모으기 보다는  사고 싶은거 사거나 여행 다니	0	12
2271	진지하게 와꾸 궁금하다	35분 전	방구석에서 허벅지 긁지말고 앞에서 씨부려봐 너땜에 한남소리 듣지 ㅂ1신아	0	6
2272	우리 형 밭대 17학번	35분 전	나랑 수능 성적 비슷함	0	4
2273	라인 오랜만에 깔았는데	37분 전	카톡 때문에 깔았는데  몇 명 이성 친구들 어렸을 때 설정해둔 프로필 사진 다 보임 .. 흑역사도 몇 명 있어 보이고 ㅋㅋㅋㅋ 개웃겨	0	2
2274	언교원 영어회화 들을만 할까요	40분 전	고민되네ㅠ	0	8
2275	의치수약간 1학년으로 보내주면	40분 전	가니? 타전공생들만	0	12
2276	5동 쓰레기장 진짜 누구냐	41분 전	짜장면 엎어놓고 튄거 싸대기 마렵네	1	0
2277	복학생인데 공부해도 잘 모르겠다	42분 전	복학하니까 회계나 채권같이 계산하는건 감이 안잡힘 경상대는 시험 망치면 F주는곳 많음?	0	2
2278	작년에 ㅇㅅㅇ교수님 생화학 들으신분 계신가요?	42분 전	??	0	5
2279	법학개론 ㅇㅇㅅ교수님	45분 전	내일 대면이야...?	0	1
2280	나	방금	약간 신기한 능력있는거 같음 공부 할 때 진짜 약간 수박 겉핥기 식으로 하거든? 그런데 내용이 머리에 다 들어와있음 초능력인가 웹툰이나 책 읽을	0	0
2281	시험 20시간 전	방금	공부에는 손도 안 댔음 ㅈㄴ 하기싫어 ㅅㅂ	0	0
2282	전역하면 이성한테 플러스점수있음?	3분 전	못생기면 있어봤자겠지만	0	5
2283	내가 이제 26살인데	5분 전	그동안 3천정도 모아둔 돈이 있는데  20대 초반을 보내면서 하고 싶은거 다해보면서 돈을 500정도 남기고 다 썼거든.  해외나가서 외국사람들이	0	5
2284	치킨빼고 치즈볼만 먹고싶다	6분 전	ㅠㅅㅠ	0	1
2285	지금 학교 다니는 남자 21학번은	6분 전	군대 안간거누	0	4
2286	약대	7분 전	학부몇학번부터 생겼어?	0	5
2287	낼 경영과 사회 ㄹㅅㅇ	7분 전	대면 맞지??	0	0
2288	원가회계 공부하신분.,	8분 전	전 5장이 너무 어렵습니다..	0	2
2289	공.부.시.러.	8분 전	하.기.시.러	0	1
2290	사회적가치와개인의자유	10분 전	교수님 저 걍 안할게여 암기가 너무 싫어여 죄송해여 전공이 저 재밌어서.. 이거 못하겠어요	0	0
2291	내일 투자론 ㅈㅎㄱ교수님꺼 포기안한 사람?	11분 전	나는 포기한 사람 ㅎㅎ	0	0
2292	공2 쪽문에서 지갑잃어리신분	11분 전	02년생 김다혜씨 쪽지주세요~	0	0
2293	잘 하는 게 없으면	12분 전	일단 돈이라도 버는 게 맞지?	0	0
2294	근데왜	12분 전	올해는 월드컵을 겨울에해 춥게	0	2
2295	쪽문에 붕어빵	12분 전	오늘도 있나요?	0	4
2296	그 핫게 교수님 냥이	14분 전	입양하면 소식 올려주라...! 부탁해 너무 망충하고 하찮아서 귀엽더라... 아기고양이...	0	0
2297	나같은 스타일있나?	14분 전	공부할때 개념이나 원리 같은건 이해 잘하고 증명이나 유도과정도 혼자 끄적이면서 이해 잘하는데 막상 문제 주어지면 쓰는걸 잘 못함 ㅠㅠ 그래서 개	0	3
2298	행정학개론	15분 전	ㅇㅅㄱ교수님 화요일 수업하는 거 맞지?	0	0
2299	디자인과 생활	16분 전	디자인과 생활 중간고사 보나요 ??????	0	0
2300	나랑 랜소 예행연습할사람?	17분 전	쪽지줘~	0	1
2301	24년 전역	18분 전	오긴 오냐	1	11
2302	여친 ㅈㄴ질리는데 헤어질 구실좀..	20분 전	너무 애같아서 정 다 털림 초딩 만나는 느낌	0	10
2303	도서관인사람	21분 전	공부끝나고 12시에 같이 집갈사람 구해요~!	0	4
2304	운동종목 남/여 차이	21분 전	거의 앵간한 운동 종목에서 남자가 여자보다 운동성능이 훨씬 월등하잖아 체격 차이라든지 폭발적인 힘 차이라든지 여러 이유에서! 남여 격차가 많이 	0	28
2305	영어 발음기호	22분 전	나만 볼줄몰라…? 난 안배웠는데	0	3
2306	분리수거 막 하는 애들은	27분 전	교육 못 받은거임? 분리수거 방법을 몰라도 저렇게 까지는 안할텐데 왜 저렇게 하는지 참 궁금하네	0	5
2307	티빙 한 자리 남는 사람	29분 전	딱 한 달만 하고 싶어 껴 줘..	0	3
2308	배우 김유정	29분 전	은 남자들한테 인기 많음? 내 눈엔 되게 예쁜데	0	11
2309	이거 다들 어떻게 생각함??	31분 전	난 존나 사회성 결여 + 쿨한척하는 사람같다고 생각함	0	15
2310	나처럼 생각하는 사람있냐	33분 전	주변 보면 악착같이 돈 모으고 아끼는 사람들이 종종 있는데   나는 젊을때 대충 이십초반까지는 돈 모으기 보다는  사고 싶은거 사거나 여행 다니	0	12
2311	진지하게 와꾸 궁금하다	35분 전	방구석에서 허벅지 긁지말고 앞에서 씨부려봐 너땜에 한남소리 듣지 ㅂ1신아	0	6
2312	우리 형 밭대 17학번	35분 전	나랑 수능 성적 비슷함	0	4
2313	라인 오랜만에 깔았는데	37분 전	카톡 때문에 깔았는데  몇 명 이성 친구들 어렸을 때 설정해둔 프로필 사진 다 보임 .. 흑역사도 몇 명 있어 보이고 ㅋㅋㅋㅋ 개웃겨	0	2
2314	언교원 영어회화 들을만 할까요	40분 전	고민되네ㅠ	0	8
2315	의치수약간 1학년으로 보내주면	40분 전	가니? 타전공생들만	0	12
2316	5동 쓰레기장 진짜 누구냐	41분 전	짜장면 엎어놓고 튄거 싸대기 마렵네	1	0
2317	복학생인데 공부해도 잘 모르겠다	42분 전	복학하니까 회계나 채권같이 계산하는건 감이 안잡힘 경상대는 시험 망치면 F주는곳 많음?	0	2
2318	작년에 ㅇㅅㅇ교수님 생화학 들으신분 계신가요?	42분 전	??	0	5
2319	법학개론 ㅇㅇㅅ교수님	45분 전	내일 대면이야...?	0	1
2320	전정통	방금	트랙 추천좀 해주세요~	0	0
2321	나	방금	약간 신기한 능력있는거 같음 공부 할 때 진짜 약간 수박 겉핥기 식으로 하거든? 그런데 내용이 머리에 다 들어와있음 초능력인가 웹툰이나 책 읽을	0	0
2322	시험 20시간 전	방금	공부에는 손도 안 댔음 ㅈㄴ 하기싫어 ㅅㅂ	0	0
2323	전역하면 이성한테 플러스점수있음?	3분 전	못생기면 있어봤자겠지만	0	5
2324	내가 이제 26살인데	5분 전	그동안 3천정도 모아둔 돈이 있는데  20대 초반을 보내면서 하고 싶은거 다해보면서 돈을 500정도 남기고 다 썼거든.  해외나가서 외국사람들이	0	6
2325	치킨빼고 치즈볼만 먹고싶다	6분 전	ㅠㅅㅠ	0	1
2326	지금 학교 다니는 남자 21학번은	6분 전	군대 안간거누	0	4
2327	약대	7분 전	학부몇학번부터 생겼어?	0	5
2328	낼 경영과 사회 ㄹㅅㅇ	7분 전	대면 맞지??	0	0
2329	원가회계 공부하신분.,	8분 전	전 5장이 너무 어렵습니다..	0	2
2330	공.부.시.러.	8분 전	하.기.시.러	0	1
2331	사회적가치와개인의자유	10분 전	교수님 저 걍 안할게여 암기가 너무 싫어여 죄송해여 전공이 저 재밌어서.. 이거 못하겠어요	0	0
2332	내일 투자론 ㅈㅎㄱ교수님꺼 포기안한 사람?	11분 전	나는 포기한 사람 ㅎㅎ	0	0
2333	공2 쪽문에서 지갑잃어리신분	11분 전	02년생 김다혜씨 쪽지주세요~	0	0
2334	잘 하는 게 없으면	12분 전	일단 돈이라도 버는 게 맞지?	0	0
2335	근데왜	12분 전	올해는 월드컵을 겨울에해 춥게	0	2
2336	쪽문에 붕어빵	12분 전	오늘도 있나요?	0	4
2337	그 핫게 교수님 냥이	14분 전	입양하면 소식 올려주라...! 부탁해 너무 망충하고 하찮아서 귀엽더라... 아기고양이...	0	0
2338	나같은 스타일있나?	14분 전	공부할때 개념이나 원리 같은건 이해 잘하고 증명이나 유도과정도 혼자 끄적이면서 이해 잘하는데 막상 문제 주어지면 쓰는걸 잘 못함 ㅠㅠ 그래서 개	0	3
2339	행정학개론	15분 전	ㅇㅅㄱ교수님 화요일 수업하는 거 맞지?	0	0
2340	디자인과 생활	16분 전	디자인과 생활 중간고사 보나요 ??????	0	0
2341	나랑 랜소 예행연습할사람?	17분 전	쪽지줘~	0	1
2342	24년 전역	18분 전	오긴 오냐	1	11
2343	여친 ㅈㄴ질리는데 헤어질 구실좀..	20분 전	너무 애같아서 정 다 털림 초딩 만나는 느낌	0	10
2344	도서관인사람	21분 전	공부끝나고 12시에 같이 집갈사람 구해요~!	0	4
2345	운동종목 남/여 차이	21분 전	거의 앵간한 운동 종목에서 남자가 여자보다 운동성능이 훨씬 월등하잖아 체격 차이라든지 폭발적인 힘 차이라든지 여러 이유에서! 남여 격차가 많이 	0	28
2346	영어 발음기호	22분 전	나만 볼줄몰라…? 난 안배웠는데	0	3
2347	분리수거 막 하는 애들은	27분 전	교육 못 받은거임? 분리수거 방법을 몰라도 저렇게 까지는 안할텐데 왜 저렇게 하는지 참 궁금하네	0	5
2348	티빙 한 자리 남는 사람	29분 전	딱 한 달만 하고 싶어 껴 줘..	0	3
2349	배우 김유정	29분 전	은 남자들한테 인기 많음? 내 눈엔 되게 예쁜데	0	11
2350	이거 다들 어떻게 생각함??	31분 전	난 존나 사회성 결여 + 쿨한척하는 사람같다고 생각함	0	15
2351	나처럼 생각하는 사람있냐	33분 전	주변 보면 악착같이 돈 모으고 아끼는 사람들이 종종 있는데   나는 젊을때 대충 이십초반까지는 돈 모으기 보다는  사고 싶은거 사거나 여행 다니	0	12
2352	진지하게 와꾸 궁금하다	35분 전	방구석에서 허벅지 긁지말고 앞에서 씨부려봐 너땜에 한남소리 듣지 ㅂ1신아	0	6
2353	우리 형 밭대 17학번	35분 전	나랑 수능 성적 비슷함	0	4
2354	라인 오랜만에 깔았는데	37분 전	카톡 때문에 깔았는데  몇 명 이성 친구들 어렸을 때 설정해둔 프로필 사진 다 보임 .. 흑역사도 몇 명 있어 보이고 ㅋㅋㅋㅋ 개웃겨	0	2
2355	언교원 영어회화 들을만 할까요	40분 전	고민되네ㅠ	0	8
2356	의치수약간 1학년으로 보내주면	40분 전	가니? 타전공생들만	0	12
2357	5동 쓰레기장 진짜 누구냐	41분 전	짜장면 엎어놓고 튄거 싸대기 마렵네	1	0
2358	복학생인데 공부해도 잘 모르겠다	42분 전	복학하니까 회계나 채권같이 계산하는건 감이 안잡힘 경상대는 시험 망치면 F주는곳 많음?	0	2
2359	작년에 ㅇㅅㅇ교수님 생화학 들으신분 계신가요?	42분 전	??	0	5
2360	전정통	방금	트랙 추천좀 해주세요~	0	0
2361	나	방금	약간 신기한 능력있는거 같음 공부 할 때 진짜 약간 수박 겉핥기 식으로 하거든? 그런데 내용이 머리에 다 들어와있음 초능력인가 웹툰이나 책 읽을	0	0
2362	시험 20시간 전	방금	공부에는 손도 안 댔음 ㅈㄴ 하기싫어 ㅅㅂ	0	0
2363	전역하면 이성한테 플러스점수있음?	3분 전	못생기면 있어봤자겠지만	0	5
2364	내가 이제 26살인데	5분 전	그동안 3천정도 모아둔 돈이 있는데  20대 초반을 보내면서 하고 싶은거 다해보면서 돈을 500정도 남기고 다 썼거든.  해외나가서 외국사람들이	0	6
2365	치킨빼고 치즈볼만 먹고싶다	6분 전	ㅠㅅㅠ	0	1
2366	지금 학교 다니는 남자 21학번은	6분 전	군대 안간거누	0	4
2367	약대	7분 전	학부몇학번부터 생겼어?	0	5
2368	낼 경영과 사회 ㄹㅅㅇ	7분 전	대면 맞지??	0	0
2369	원가회계 공부하신분.,	8분 전	전 5장이 너무 어렵습니다..	0	2
2370	공.부.시.러.	8분 전	하.기.시.러	0	1
2371	사회적가치와개인의자유	10분 전	교수님 저 걍 안할게여 암기가 너무 싫어여 죄송해여 전공이 저 재밌어서.. 이거 못하겠어요	0	0
2372	내일 투자론 ㅈㅎㄱ교수님꺼 포기안한 사람?	11분 전	나는 포기한 사람 ㅎㅎ	0	0
2373	공2 쪽문에서 지갑잃어리신분	11분 전	02년생 김다혜씨 쪽지주세요~	0	0
2374	잘 하는 게 없으면	12분 전	일단 돈이라도 버는 게 맞지?	0	0
2375	근데왜	12분 전	올해는 월드컵을 겨울에해 춥게	0	2
2376	쪽문에 붕어빵	12분 전	오늘도 있나요?	0	4
2377	그 핫게 교수님 냥이	14분 전	입양하면 소식 올려주라...! 부탁해 너무 망충하고 하찮아서 귀엽더라... 아기고양이...	0	0
2378	나같은 스타일있나?	14분 전	공부할때 개념이나 원리 같은건 이해 잘하고 증명이나 유도과정도 혼자 끄적이면서 이해 잘하는데 막상 문제 주어지면 쓰는걸 잘 못함 ㅠㅠ 그래서 개	0	3
2379	행정학개론	15분 전	ㅇㅅㄱ교수님 화요일 수업하는 거 맞지?	0	0
2380	디자인과 생활	16분 전	디자인과 생활 중간고사 보나요 ??????	0	0
2381	나랑 랜소 예행연습할사람?	17분 전	쪽지줘~	0	1
2382	24년 전역	18분 전	오긴 오냐	1	11
2383	여친 ㅈㄴ질리는데 헤어질 구실좀..	20분 전	너무 애같아서 정 다 털림 초딩 만나는 느낌	0	10
2384	도서관인사람	21분 전	공부끝나고 12시에 같이 집갈사람 구해요~!	0	4
2385	운동종목 남/여 차이	21분 전	거의 앵간한 운동 종목에서 남자가 여자보다 운동성능이 훨씬 월등하잖아 체격 차이라든지 폭발적인 힘 차이라든지 여러 이유에서! 남여 격차가 많이 	0	28
2386	영어 발음기호	22분 전	나만 볼줄몰라…? 난 안배웠는데	0	3
2387	분리수거 막 하는 애들은	27분 전	교육 못 받은거임? 분리수거 방법을 몰라도 저렇게 까지는 안할텐데 왜 저렇게 하는지 참 궁금하네	0	5
2388	티빙 한 자리 남는 사람	29분 전	딱 한 달만 하고 싶어 껴 줘..	0	3
2389	배우 김유정	29분 전	은 남자들한테 인기 많음? 내 눈엔 되게 예쁜데	0	11
2390	이거 다들 어떻게 생각함??	31분 전	난 존나 사회성 결여 + 쿨한척하는 사람같다고 생각함	0	15
2391	나처럼 생각하는 사람있냐	33분 전	주변 보면 악착같이 돈 모으고 아끼는 사람들이 종종 있는데   나는 젊을때 대충 이십초반까지는 돈 모으기 보다는  사고 싶은거 사거나 여행 다니	0	12
2392	진지하게 와꾸 궁금하다	35분 전	방구석에서 허벅지 긁지말고 앞에서 씨부려봐 너땜에 한남소리 듣지 ㅂ1신아	0	6
2393	우리 형 밭대 17학번	35분 전	나랑 수능 성적 비슷함	0	4
2394	라인 오랜만에 깔았는데	37분 전	카톡 때문에 깔았는데  몇 명 이성 친구들 어렸을 때 설정해둔 프로필 사진 다 보임 .. 흑역사도 몇 명 있어 보이고 ㅋㅋㅋㅋ 개웃겨	0	2
